customer_id,trans_date,response,month,tran_amount,month_year
CS3620,6/18/2014,0,6,40,2014-06
CS4031,5/6/2013,0,5,98,2013-05
CS2217,9/11/2012,0,9,99,2012-09
CS3318,9/22/2011,1,9,85,2011-09
CS3724,4/27/2014,0,4,49,2014-04
CS5320,8/14/2014,0,8,77,2014-08
CS1391,10/19/2012,0,10,66,2012-10
CS4586,6/26/2011,0,6,62,2011-06
CS2172,2/15/2015,0,2,88,2015-02
CS2855,5/4/2014,0,5,102,2014-05
CS3557,2/28/2014,0,2,87,2014-02
CS2627,5/30/2011,0,5,105,2011-05
CS3739,6/16/2013,0,6,63,2013-06
CS2008,6/22/2012,1,6,87,2012-06
CS5809,4/14/2014,0,4,48,2014-04
CS3847,8/20/2013,0,8,57,2013-08
CS4602,7/22/2013,0,7,37,2013-07
CS2918,1/29/2015,0,1,95,2015-01
CS3433,5/7/2014,0,5,69,2014-05
CS4626,3/4/2014,0,3,93,2014-03
CS2041,2/11/2014,0,2,82,2014-02
CS3751,8/27/2012,0,8,72,2012-08
CS1588,10/23/2013,0,10,103,2013-10
CS3152,11/17/2011,0,11,42,2011-11
CS5676,1/17/2015,0,1,35,2015-01
CS5921,4/15/2014,0,4,73,2014-04
CS5270,11/25/2012,0,11,70,2012-11
CS5198,12/19/2011,0,12,85,2011-12
CS4906,4/3/2013,0,4,67,2013-04
CS5403,11/12/2014,0,11,59,2014-11
CS2268,5/27/2011,0,5,37,2011-05
CS3129,8/5/2011,0,8,44,2011-08
CS5067,6/6/2013,0,6,75,2013-06
CS1660,11/13/2012,0,11,94,2012-11
CS2102,1/27/2013,1,1,37,2013-01
CS2919,4/22/2013,0,4,55,2013-04
CS2818,10/10/2012,0,10,78,2012-10
CS4652,11/20/2013,1,11,54,2013-11
CS2990,2/23/2014,1,2,61,2014-02
CS4503,9/21/2014,1,9,67,2014-09
CS1626,2/26/2014,0,2,84,2014-02
CS2325,4/18/2012,0,4,44,2012-04
CS4546,3/21/2013,0,3,87,2013-03
CS5391,1/3/2015,0,1,63,2015-01
CS4461,2/8/2015,0,2,48,2015-02
CS3817,2/28/2015,0,2,94,2015-02
CS4530,12/3/2014,0,12,102,2014-12
CS2303,3/27/2014,0,3,104,2014-03
CS4009,7/24/2011,0,7,97,2011-07
CS3008,8/28/2013,0,8,36,2013-08
CS3156,11/8/2011,0,11,77,2011-11
CS5523,3/23/2013,0,3,65,2013-03
CS2672,6/15/2011,0,6,51,2011-06
CS1545,2/23/2015,0,2,40,2015-02
CS5783,12/5/2014,0,12,102,2014-12
CS3108,4/5/2012,0,4,82,2012-04
CS2304,1/13/2014,0,1,68,2014-01
CS5309,3/10/2014,0,3,46,2014-03
CS3920,12/8/2014,0,12,81,2014-12
CS3819,6/13/2012,0,6,70,2012-06
CS3926,1/27/2015,0,1,39,2015-01
CS1861,4/25/2013,0,4,47,2013-04
CS2887,6/9/2011,0,6,56,2011-06
CS1176,1/11/2015,0,1,75,2015-01
CS5936,6/29/2014,0,6,91,2014-06
CS3195,10/28/2011,0,10,73,2011-10
CS5297,5/14/2013,0,5,103,2013-05
CS2835,8/26/2012,0,8,39,2012-08
CS5107,1/10/2014,0,1,68,2014-01
CS1690,11/12/2014,0,11,67,2014-11
CS3250,5/7/2014,0,5,96,2014-05
CS1786,12/5/2012,0,12,74,2012-12
CS3667,2/17/2015,0,2,94,2015-02
CS5847,3/4/2012,0,3,79,2012-03
CS3618,1/6/2013,0,1,99,2013-01
CS4014,9/11/2013,0,9,88,2013-09
CS3351,1/14/2014,0,1,64,2014-01
CS1852,4/8/2014,0,4,71,2014-04
CS5678,10/14/2012,0,10,71,2012-10
CS3282,8/22/2011,0,8,57,2011-08
CS5407,4/23/2013,0,4,105,2013-04
CS2768,4/30/2012,0,4,56,2012-04
CS3474,3/12/2013,0,3,89,2013-03
CS3868,2/23/2014,0,2,102,2014-02
CS3639,7/14/2011,0,7,67,2011-07
CS3231,10/24/2014,0,10,64,2014-10
CS2769,12/10/2011,0,12,67,2011-12
CS2592,10/12/2012,0,10,53,2012-10
CS3817,11/3/2012,0,11,35,2012-11
CS2738,11/1/2013,0,11,87,2013-11
CS5598,1/29/2014,1,1,77,2014-01
CS6097,9/5/2012,0,9,70,2012-09
CS2672,8/30/2014,0,8,101,2014-08
CS5196,3/13/2012,0,3,76,2012-03
CS4570,1/10/2014,0,1,35,2014-01
CS3853,4/8/2012,0,4,48,2012-04
CS4228,9/29/2012,0,9,78,2012-09
CS4170,6/3/2013,0,6,79,2013-06
CS1669,1/24/2015,1,1,44,2015-01
CS3377,9/14/2012,0,9,72,2012-09
CS1940,1/19/2012,0,1,104,2012-01
CS5857,8/2/2012,0,8,92,2012-08
CS4502,12/27/2011,0,12,42,2011-12
CS2076,2/18/2013,0,2,85,2013-02
CS2509,1/9/2012,0,1,60,2012-01
CS2227,5/1/2014,1,5,56,2014-05
CS2064,11/12/2013,1,11,47,2013-11
CS2247,5/10/2012,1,5,104,2012-05
CS2845,7/19/2013,0,7,99,2013-07
CS1568,2/11/2015,0,2,41,2015-02
CS6098,12/13/2011,1,12,80,2011-12
CS2371,1/10/2013,0,1,39,2013-01
CS1282,4/30/2013,0,4,40,2013-04
CS1558,6/22/2013,0,6,43,2013-06
CS5328,6/24/2013,0,6,93,2013-06
CS4605,2/15/2013,0,2,67,2013-02
CS3656,10/20/2013,0,10,52,2013-10
CS5533,9/21/2012,0,9,72,2012-09
CS6005,6/29/2011,0,6,77,2011-06
CS2345,9/26/2011,0,9,78,2011-09
CS2256,8/3/2013,0,8,62,2013-08
CS3712,9/30/2012,0,9,75,2012-09
CS2745,8/22/2013,0,8,52,2013-08
CS4461,9/9/2013,0,9,61,2013-09
CS3238,12/18/2014,0,12,96,2014-12
CS5709,1/23/2015,0,1,102,2015-01
CS2917,9/5/2014,0,9,69,2014-09
CS4741,2/3/2013,0,2,89,2013-02
CS6031,7/29/2014,0,7,101,2014-07
CS5214,7/15/2011,0,7,49,2011-07
CS2838,12/29/2012,1,12,95,2012-12
CS5373,10/1/2014,0,10,79,2014-10
CS5331,11/24/2014,0,11,105,2014-11
CS3509,2/3/2013,0,2,101,2013-02
CS5313,5/18/2014,0,5,57,2014-05
CS3249,7/7/2013,1,7,41,2013-07
CS1899,7/19/2012,0,7,56,2012-07
CS4098,2/13/2013,1,2,99,2013-02
CS5736,8/14/2012,0,8,99,2012-08
CS1796,11/20/2011,0,11,58,2011-11
CS4607,12/17/2013,0,12,76,2013-12
CS5538,5/11/2013,0,5,82,2013-05
CS6047,6/19/2014,0,6,49,2014-06
CS5382,1/9/2012,1,1,85,2012-01
CS1902,11/1/2012,0,11,91,2012-11
CS3833,7/25/2013,0,7,41,2013-07
CS1159,6/20/2011,0,6,104,2011-06
CS5301,10/13/2013,0,10,40,2013-10
CS5511,7/26/2012,0,7,39,2012-07
CS1634,4/14/2014,0,4,36,2014-04
CS3483,6/21/2013,0,6,51,2013-06
CS2956,12/5/2013,1,12,89,2013-12
CS1601,2/19/2014,0,2,50,2014-02
CS4540,3/1/2015,1,3,69,2015-03
CS1937,12/25/2011,0,12,98,2011-12
CS4671,4/2/2012,0,4,49,2012-04
CS2080,7/19/2013,1,7,49,2013-07
CS4418,9/22/2014,0,9,60,2014-09
CS3229,2/26/2013,0,2,68,2013-02
CS4803,2/9/2013,0,2,64,2013-02
CS1258,12/22/2012,0,12,65,2012-12
CS5923,12/27/2012,0,12,70,2012-12
CS1721,5/24/2013,0,5,88,2013-05
CS6003,6/4/2013,0,6,86,2013-06
CS4005,12/29/2011,0,12,74,2011-12
CS4016,9/13/2014,1,9,57,2014-09
CS5551,7/16/2014,0,7,42,2014-07
CS1113,12/7/2012,0,12,75,2012-12
CS4778,3/14/2012,0,3,98,2012-03
CS3812,10/10/2011,1,10,99,2011-10
CS2898,6/28/2013,0,6,49,2013-06
CS2350,1/30/2013,1,1,95,2013-01
CS3079,7/6/2012,1,7,73,2012-07
CS2765,12/13/2013,0,12,50,2013-12
CS2103,6/12/2011,0,6,79,2011-06
CS5615,8/31/2011,0,8,73,2011-08
CS3658,10/8/2012,1,10,101,2012-10
CS4613,3/17/2014,1,3,77,2014-03
CS3887,9/6/2014,0,9,92,2014-09
CS2123,9/6/2012,0,9,64,2012-09
CS1628,9/11/2012,0,9,40,2012-09
CS5847,6/1/2014,0,6,38,2014-06
CS1676,9/25/2011,1,9,58,2011-09
CS4908,11/24/2012,0,11,95,2012-11
CS4330,7/17/2013,0,7,50,2013-07
CS3980,2/5/2012,0,2,90,2012-02
CS1923,11/2/2011,1,11,55,2011-11
CS1144,7/18/2011,0,7,77,2011-07
CS2474,8/1/2013,0,8,83,2013-08
CS4199,6/16/2012,0,6,66,2012-06
CS4121,1/16/2013,0,1,90,2013-01
CS1383,10/17/2014,0,10,79,2014-10
CS1803,1/23/2014,1,1,64,2014-01
CS5669,4/22/2012,1,4,48,2012-04
CS5207,4/15/2012,0,4,92,2012-04
CS2290,1/6/2012,0,1,73,2012-01
CS5937,10/14/2012,0,10,40,2012-10
CS2749,9/27/2013,0,9,60,2013-09
CS3409,9/27/2011,1,9,60,2011-09
CS1440,5/2/2013,0,5,81,2013-05
CS4488,10/31/2013,0,10,64,2013-10
CS5678,11/28/2013,0,11,62,2013-11
CS2341,9/29/2014,1,9,70,2014-09
CS3356,6/19/2012,0,6,54,2012-06
CS4771,8/24/2013,0,8,46,2013-08
CS3503,9/13/2011,0,9,77,2011-09
CS5898,2/27/2013,0,2,40,2013-02
CS3319,1/15/2014,0,1,52,2014-01
CS1637,11/4/2011,0,11,71,2011-11
CS4380,8/9/2013,1,8,36,2013-08
CS3558,11/22/2011,0,11,80,2011-11
CS3277,3/5/2013,0,3,39,2013-03
CS2020,10/5/2012,0,10,70,2012-10
CS2176,9/26/2014,0,9,99,2014-09
CS2480,1/13/2012,0,1,95,2012-01
CS3971,11/20/2011,0,11,97,2011-11
CS3374,3/5/2014,0,3,41,2014-03
CS5706,4/24/2014,0,4,73,2014-04
CS2943,8/20/2014,0,8,67,2014-08
CS2793,2/5/2012,0,2,78,2012-02
CS2649,1/23/2014,1,1,44,2014-01
CS3958,2/12/2013,0,2,49,2013-02
CS4277,6/28/2014,0,6,63,2014-06
CS5289,11/11/2011,0,11,85,2011-11
CS3194,5/2/2014,0,5,63,2014-05
CS4528,5/8/2012,0,5,72,2012-05
CS3461,11/15/2014,0,11,66,2014-11
CS5210,4/13/2012,0,4,78,2012-04
CS1852,10/1/2013,0,10,98,2013-10
CS1675,9/25/2013,0,9,90,2013-09
CS4908,7/6/2011,0,7,88,2011-07
CS2246,7/3/2014,0,7,86,2014-07
CS2741,8/7/2011,1,8,58,2011-08
CS6024,2/21/2012,0,2,55,2012-02
CS4220,12/7/2013,0,12,56,2013-12
CS4711,8/11/2014,0,8,83,2014-08
CS4762,11/2/2011,0,11,40,2011-11
CS5694,6/21/2013,0,6,56,2013-06
CS3592,7/23/2011,0,7,85,2011-07
CS3511,2/8/2013,0,2,70,2013-02
CS1493,1/23/2014,0,1,73,2014-01
CS2335,3/11/2013,0,3,78,2013-03
CS1458,11/25/2012,0,11,102,2012-11
CS3927,1/31/2014,1,1,97,2014-01
CS5048,12/3/2014,0,12,50,2014-12
CS5382,12/14/2012,1,12,69,2012-12
CS4650,11/15/2011,0,11,94,2011-11
CS2698,10/19/2011,0,10,64,2011-10
CS3389,3/29/2013,0,3,46,2013-03
CS1556,10/17/2013,0,10,48,2013-10
CS2044,6/1/2012,0,6,82,2012-06
CS1148,6/3/2013,1,6,101,2013-06
CS5047,8/2/2012,0,8,77,2012-08
CS3509,7/28/2012,0,7,68,2012-07
CS1638,1/24/2013,0,1,38,2013-01
CS4426,9/1/2013,0,9,58,2013-09
CS2152,10/10/2013,0,10,89,2013-10
CS2999,7/2/2014,0,7,56,2014-07
CS4350,8/26/2013,1,8,69,2013-08
CS2567,2/9/2014,0,2,75,2014-02
CS5752,6/14/2011,0,6,92,2011-06
CS4167,8/10/2014,0,8,68,2014-08
CS1257,2/19/2015,0,2,55,2015-02
CS5667,4/24/2014,0,4,37,2014-04
CS4225,3/17/2013,0,3,42,2013-03
CS3240,1/9/2014,0,1,105,2014-01
CS3496,2/9/2015,0,2,93,2015-02
CS1520,3/13/2015,0,3,60,2015-03
CS2274,10/31/2013,0,10,49,2013-10
CS4060,3/9/2012,0,3,38,2012-03
CS2463,11/14/2013,0,11,90,2013-11
CS4044,4/10/2014,0,4,37,2014-04
CS2430,7/16/2014,0,7,88,2014-07
CS1663,4/5/2013,1,4,91,2013-04
CS3535,10/21/2012,0,10,86,2012-10
CS1515,4/27/2013,0,4,65,2013-04
CS1364,5/29/2013,0,5,66,2013-05
CS5927,10/28/2013,0,10,75,2013-10
CS2905,8/17/2013,0,8,38,2013-08
CS5452,4/11/2013,0,4,68,2013-04
CS1643,12/30/2014,0,12,100,2014-12
CS2836,1/28/2015,0,1,55,2015-01
CS1147,7/22/2011,0,7,53,2011-07
CS2251,5/25/2014,0,5,87,2014-05
CS4836,7/21/2012,0,7,63,2012-07
CS3340,6/22/2014,1,6,36,2014-06
CS4626,11/28/2013,0,11,41,2013-11
CS3816,12/19/2011,0,12,98,2011-12
CS1366,12/29/2013,0,12,51,2013-12
CS5923,11/13/2014,0,11,51,2014-11
CS2125,5/31/2012,0,5,57,2012-05
CS2694,4/13/2012,0,4,79,2012-04
CS1875,1/25/2012,0,1,100,2012-01
CS1162,7/4/2011,0,7,45,2011-07
CS5336,10/3/2011,0,10,67,2011-10
CS3337,5/31/2011,0,5,49,2011-05
CS2221,1/20/2012,0,1,66,2012-01
CS2214,5/18/2014,0,5,43,2014-05
CS5174,7/8/2013,1,7,48,2013-07
CS5661,9/1/2012,0,9,83,2012-09
CS6051,3/4/2013,0,3,70,2013-03
CS4474,6/3/2013,0,6,41,2013-06
CS1829,10/8/2012,0,10,99,2012-10
CS5182,7/18/2014,0,7,82,2014-07
CS4171,10/6/2012,0,10,79,2012-10
CS1151,6/18/2014,0,6,70,2014-06
CS3006,3/3/2015,0,3,53,2015-03
CS5256,1/29/2014,0,1,105,2014-01
CS5898,12/17/2011,0,12,93,2011-12
CS3803,3/26/2014,0,3,86,2014-03
CS3247,8/3/2012,0,8,48,2012-08
CS1416,6/19/2013,0,6,41,2013-06
CS1386,11/3/2013,0,11,98,2013-11
CS1244,9/29/2013,0,9,51,2013-09
CS2961,2/16/2012,0,2,38,2012-02
CS6000,1/4/2012,0,1,100,2012-01
CS2552,5/3/2013,0,5,77,2013-05
CS1238,2/22/2012,0,2,99,2012-02
CS1314,7/11/2013,0,7,62,2013-07
CS3105,12/21/2011,1,12,99,2011-12
CS5914,6/30/2012,0,6,95,2012-06
CS3992,12/4/2014,0,12,59,2014-12
CS3423,1/25/2015,0,1,50,2015-01
CS2910,12/18/2014,0,12,38,2014-12
CS3752,7/3/2011,0,7,82,2011-07
CS3148,6/3/2012,0,6,81,2012-06
CS3244,7/6/2014,1,7,66,2014-07
CS2653,8/5/2011,1,8,65,2011-08
CS1168,7/3/2012,0,7,83,2012-07
CS3135,9/13/2012,0,9,81,2012-09
CS3999,9/15/2013,1,9,80,2013-09
CS4865,4/2/2014,0,4,68,2014-04
CS2533,11/21/2012,0,11,55,2012-11
CS5808,12/4/2011,1,12,70,2011-12
CS4294,6/9/2011,1,6,35,2011-06
CS2332,1/29/2014,0,1,42,2014-01
CS3303,8/28/2013,0,8,65,2013-08
CS4011,8/13/2012,0,8,56,2012-08
CS3483,6/16/2013,0,6,67,2013-06
CS4200,2/11/2013,0,2,44,2013-02
CS2612,6/4/2011,0,6,58,2011-06
CS5317,12/12/2012,0,12,75,2012-12
CS1857,11/10/2012,0,11,82,2012-11
CS1392,9/18/2011,0,9,98,2011-09
CS1625,11/2/2014,0,11,39,2014-11
CS5637,12/20/2012,0,12,80,2012-12
CS3791,1/15/2015,0,1,71,2015-01
CS1634,2/12/2012,0,2,77,2012-02
CS4168,5/22/2012,0,5,97,2012-05
CS4143,8/7/2014,0,8,46,2014-08
CS2646,9/26/2012,0,9,46,2012-09
CS1850,8/2/2011,0,8,73,2011-08
CS1864,12/16/2012,0,12,40,2012-12
CS4494,5/1/2014,1,5,90,2014-05
CS4287,1/3/2014,0,1,60,2014-01
CS3473,1/25/2013,1,1,48,2013-01
CS5071,10/20/2013,0,10,72,2013-10
CS1194,2/8/2013,0,2,54,2013-02
CS4219,9/27/2011,0,9,35,2011-09
CS5714,11/16/2014,1,11,50,2014-11
CS3972,6/13/2013,0,6,49,2013-06
CS2096,6/10/2014,0,6,81,2014-06
CS4143,7/14/2012,0,7,70,2012-07
CS3874,1/27/2014,0,1,51,2014-01
CS5071,6/26/2014,0,6,42,2014-06
CS3775,2/3/2013,0,2,79,2013-02
CS4247,9/21/2011,0,9,81,2011-09
CS1692,5/23/2012,0,5,93,2012-05
CS5354,5/19/2014,0,5,46,2014-05
CS1878,11/12/2014,1,11,81,2014-11
CS3305,11/14/2012,0,11,77,2012-11
CS2464,9/29/2012,0,9,87,2012-09
CS2433,12/30/2014,0,12,62,2014-12
CS3756,9/3/2011,0,9,78,2011-09
CS1902,5/18/2012,0,5,64,2012-05
CS3799,8/30/2014,0,8,74,2014-08
CS4750,11/21/2012,0,11,60,2012-11
CS2505,11/18/2014,0,11,102,2014-11
CS1367,1/30/2013,0,1,44,2013-01
CS2558,8/30/2012,1,8,70,2012-08
CS5384,1/10/2014,0,1,86,2014-01
CS5105,5/15/2014,0,5,52,2014-05
CS2548,9/7/2012,1,9,84,2012-09
CS2906,4/30/2014,1,4,98,2014-04
CS3808,2/3/2012,0,2,54,2012-02
CS3308,3/18/2014,0,3,73,2014-03
CS3344,1/29/2013,0,1,95,2013-01
CS3366,11/28/2014,0,11,91,2014-11
CS4507,8/19/2014,0,8,72,2014-08
CS2173,6/30/2013,0,6,72,2013-06
CS3236,4/22/2012,0,4,65,2012-04
CS5576,8/10/2013,0,8,96,2013-08
CS3934,4/5/2014,0,4,94,2014-04
CS1144,11/28/2012,0,11,96,2012-11
CS2807,1/14/2015,0,1,60,2015-01
CS4463,1/14/2013,0,1,39,2013-01
CS2104,6/30/2011,0,6,76,2011-06
CS1525,9/8/2013,0,9,37,2013-09
CS5322,12/31/2013,0,12,77,2013-12
CS4457,12/17/2014,1,12,79,2014-12
CS5296,9/15/2014,0,9,98,2014-09
CS2959,1/14/2015,0,1,58,2015-01
CS1389,1/1/2012,0,1,37,2012-01
CS2161,2/11/2013,1,2,38,2013-02
CS5918,1/27/2014,0,1,48,2014-01
CS1856,9/8/2014,0,9,80,2014-09
CS1750,1/12/2013,0,1,91,2013-01
CS1635,5/11/2014,1,5,64,2014-05
CS2863,12/18/2011,0,12,48,2011-12
CS5701,11/4/2014,0,11,45,2014-11
CS5422,10/20/2013,0,10,36,2013-10
CS5585,5/3/2014,0,5,37,2014-05
CS4042,1/2/2014,0,1,72,2014-01
CS1236,7/28/2012,0,7,53,2012-07
CS5126,12/9/2013,0,12,36,2013-12
CS1285,6/26/2013,0,6,104,2013-06
CS4350,11/20/2011,1,11,91,2011-11
CS1679,11/4/2014,0,11,35,2014-11
CS4958,8/2/2014,0,8,42,2014-08
CS3368,10/28/2012,1,10,70,2012-10
CS4379,1/26/2013,0,1,52,2013-01
CS4570,11/4/2013,0,11,100,2013-11
CS1248,7/4/2011,0,7,72,2011-07
CS1798,9/9/2012,0,9,50,2012-09
CS6068,3/7/2012,0,3,83,2012-03
CS1421,8/29/2013,0,8,76,2013-08
CS5741,1/30/2013,0,1,86,2013-01
CS4122,7/1/2014,0,7,54,2014-07
CS4643,1/1/2014,0,1,89,2014-01
CS2958,5/28/2013,0,5,48,2013-05
CS5012,9/7/2011,0,9,43,2011-09
CS1125,12/12/2013,0,12,38,2013-12
CS2439,11/26/2012,0,11,59,2012-11
CS4530,10/6/2013,0,10,92,2013-10
CS1325,12/24/2011,0,12,79,2011-12
CS5915,8/14/2013,0,8,79,2013-08
CS2285,9/2/2014,0,9,103,2014-09
CS5303,11/7/2012,0,11,40,2012-11
CS2753,8/8/2011,0,8,51,2011-08
CS2071,11/25/2013,0,11,93,2013-11
CS4805,3/24/2013,0,3,51,2013-03
CS5685,10/14/2011,0,10,81,2011-10
CS5368,9/8/2011,0,9,64,2011-09
CS3721,3/27/2014,0,3,82,2014-03
CS4745,12/5/2011,0,12,37,2011-12
CS2441,5/11/2014,1,5,56,2014-05
CS3784,7/13/2014,0,7,41,2014-07
CS4122,5/20/2012,0,5,89,2012-05
CS5866,10/6/2012,0,10,65,2012-10
CS5620,5/20/2011,1,5,45,2011-05
CS3778,2/15/2013,0,2,76,2013-02
CS5600,10/3/2013,0,10,50,2013-10
CS1597,2/16/2014,0,2,105,2014-02
CS4949,7/3/2014,1,7,40,2014-07
CS2151,4/9/2014,0,4,47,2014-04
CS5093,7/26/2013,1,7,41,2013-07
CS5980,1/1/2013,0,1,86,2013-01
CS1978,12/28/2011,0,12,84,2011-12
CS3093,3/1/2013,0,3,74,2013-03
CS5603,6/2/2014,1,6,95,2014-06
CS5738,3/8/2012,0,3,55,2012-03
CS3148,1/5/2012,0,1,90,2012-01
CS6028,3/7/2012,0,3,50,2012-03
CS6078,7/19/2011,0,7,74,2011-07
CS2829,4/28/2014,0,4,101,2014-04
CS1159,7/3/2014,0,7,55,2014-07
CS3402,11/27/2011,0,11,77,2011-11
CS3693,6/25/2011,0,6,38,2011-06
CS1393,11/19/2011,1,11,78,2011-11
CS2210,10/1/2013,0,10,39,2013-10
CS1745,3/30/2013,0,3,73,2013-03
CS3973,10/17/2012,0,10,83,2012-10
CS5159,1/19/2015,0,1,40,2015-01
CS4887,3/22/2014,0,3,65,2014-03
CS4775,8/14/2014,0,8,57,2014-08
CS4590,12/25/2012,0,12,56,2012-12
CS1327,3/8/2014,0,3,35,2014-03
CS3813,12/18/2012,1,12,63,2012-12
CS3526,4/27/2014,0,4,62,2014-04
CS2952,11/26/2013,1,11,40,2013-11
CS4145,5/24/2012,0,5,85,2012-05
CS2189,5/14/2013,0,5,103,2013-05
CS2261,10/19/2011,0,10,62,2011-10
CS4989,11/15/2013,0,11,72,2013-11
CS3002,10/11/2011,0,10,69,2011-10
CS5376,12/12/2011,0,12,66,2011-12
CS4350,8/27/2014,1,8,77,2014-08
CS3081,12/2/2011,0,12,49,2011-12
CS4655,8/22/2012,0,8,84,2012-08
CS3601,5/1/2012,0,5,81,2012-05
CS5805,7/20/2014,0,7,35,2014-07
CS4678,12/5/2011,0,12,57,2011-12
CS3152,4/8/2014,0,4,95,2014-04
CS5657,6/10/2012,0,6,75,2012-06
CS5395,8/25/2014,1,8,102,2014-08
CS4212,3/14/2015,0,3,46,2015-03
CS6102,8/8/2012,0,8,58,2012-08
CS4381,7/11/2014,1,7,40,2014-07
CS2890,12/12/2014,0,12,103,2014-12
CS3968,8/30/2014,0,8,36,2014-08
CS4766,9/5/2011,0,9,60,2011-09
CS5779,12/1/2013,0,12,83,2013-12
CS4216,5/26/2014,0,5,55,2014-05
CS5678,6/6/2014,0,6,68,2014-06
CS5018,5/6/2012,0,5,39,2012-05
CS3172,10/28/2013,0,10,63,2013-10
CS1946,2/16/2012,0,2,99,2012-02
CS3981,12/25/2013,0,12,94,2013-12
CS2476,2/4/2013,0,2,81,2013-02
CS1537,9/9/2011,0,9,95,2011-09
CS1633,2/19/2014,0,2,51,2014-02
CS5062,1/23/2012,0,1,89,2012-01
CS5576,2/8/2012,0,2,61,2012-02
CS3229,2/17/2014,0,2,68,2014-02
CS1252,12/25/2011,0,12,85,2011-12
CS2167,6/16/2011,0,6,45,2011-06
CS5618,10/30/2014,0,10,74,2014-10
CS4024,5/11/2012,0,5,62,2012-05
CS2352,3/11/2014,1,3,77,2014-03
CS3404,4/12/2012,0,4,103,2012-04
CS2460,9/22/2011,0,9,44,2011-09
CS1968,5/29/2012,0,5,41,2012-05
CS4769,8/15/2012,0,8,44,2012-08
CS4242,6/15/2012,0,6,38,2012-06
CS4540,9/8/2013,1,9,64,2013-09
CS4189,12/14/2012,0,12,38,2012-12
CS3915,11/22/2011,0,11,105,2011-11
CS4058,7/21/2012,0,7,83,2012-07
CS5650,5/17/2014,0,5,66,2014-05
CS2910,6/24/2011,0,6,52,2011-06
CS4508,2/4/2014,0,2,67,2014-02
CS1217,3/15/2012,0,3,68,2012-03
CS5634,4/13/2012,0,4,104,2012-04
CS5344,10/14/2013,0,10,85,2013-10
CS3987,9/6/2013,0,9,95,2013-09
CS4339,1/8/2014,1,1,84,2014-01
CS2431,1/8/2014,0,1,100,2014-01
CS4081,1/16/2014,0,1,50,2014-01
CS3923,8/7/2012,0,8,50,2012-08
CS5149,10/7/2011,0,10,58,2011-10
CS5857,12/15/2013,0,12,63,2013-12
CS3630,1/16/2012,0,1,105,2012-01
CS2205,3/18/2014,0,3,93,2014-03
CS2972,6/3/2013,0,6,65,2013-06
CS3974,6/26/2013,0,6,68,2013-06
CS4944,8/14/2011,0,8,40,2011-08
CS4645,3/12/2012,0,3,54,2012-03
CS5406,11/4/2011,1,11,50,2011-11
CS2063,10/1/2014,1,10,103,2014-10
CS4458,12/21/2012,1,12,51,2012-12
CS3917,1/6/2012,0,1,60,2012-01
CS2319,2/10/2014,0,2,89,2014-02
CS4836,1/20/2014,0,1,86,2014-01
CS2888,2/4/2013,0,2,58,2013-02
CS3696,3/29/2014,0,3,93,2014-03
CS5579,9/22/2011,0,9,37,2011-09
CS3297,2/6/2014,0,2,98,2014-02
CS3848,3/29/2012,0,3,103,2012-03
CS5438,11/13/2013,0,11,90,2013-11
CS4973,12/30/2014,1,12,46,2014-12
CS4207,7/25/2014,0,7,55,2014-07
CS3117,9/25/2012,0,9,65,2012-09
CS3031,6/2/2013,0,6,98,2013-06
CS2500,5/22/2012,0,5,84,2012-05
CS2942,12/28/2013,0,12,79,2013-12
CS2718,12/13/2013,0,12,84,2013-12
CS4690,11/27/2014,0,11,65,2014-11
CS1353,2/4/2012,0,2,57,2012-02
CS2072,11/4/2013,0,11,68,2013-11
CS4815,3/8/2014,0,3,89,2014-03
CS2472,11/15/2014,0,11,55,2014-11
CS6027,11/9/2011,0,11,70,2011-11
CS1131,4/22/2012,0,4,75,2012-04
CS4616,9/17/2013,0,9,75,2013-09
CS3030,1/31/2015,0,1,53,2015-01
CS2807,9/9/2014,0,9,75,2014-09
CS1122,11/12/2011,0,11,104,2011-11
CS3492,5/26/2013,0,5,74,2013-05
CS2736,10/18/2011,0,10,64,2011-10
CS5018,6/20/2014,0,6,81,2014-06
CS3496,6/24/2011,0,6,94,2011-06
CS2382,8/4/2013,0,8,98,2013-08
CS1807,1/19/2014,0,1,66,2014-01
CS3745,8/2/2014,0,8,93,2014-08
CS5052,12/7/2012,0,12,62,2012-12
CS4083,11/17/2012,0,11,45,2012-11
CS1489,1/28/2012,0,1,77,2012-01
CS3254,3/2/2013,0,3,61,2013-03
CS4734,10/18/2014,0,10,43,2014-10
CS4862,7/8/2012,0,7,105,2012-07
CS4553,12/29/2011,0,12,104,2011-12
CS2873,11/19/2011,0,11,75,2011-11
CS2002,7/17/2014,1,7,75,2014-07
CS4059,1/2/2014,0,1,57,2014-01
CS2722,6/26/2014,0,6,81,2014-06
CS2901,12/17/2013,0,12,62,2013-12
CS3879,5/10/2014,0,5,83,2014-05
CS5610,2/25/2014,0,2,75,2014-02
CS4536,6/17/2014,0,6,98,2014-06
CS5257,1/7/2013,0,1,60,2013-01
CS1597,7/5/2012,0,7,51,2012-07
CS1481,6/1/2013,0,6,50,2013-06
CS4026,1/19/2014,0,1,68,2014-01
CS2803,3/16/2014,0,3,68,2014-03
CS4239,7/30/2011,0,7,67,2011-07
CS3386,8/21/2014,1,8,93,2014-08
CS5647,8/24/2012,0,8,62,2012-08
